id,price
1,4.080026
2,5.8216596
3,12.954686
4,6.12533
5,6.1475577
6,9.741647
7,9.607572
8,3.4290311
9,8.350498
10,6.283484
11,4.81377
12,9.845827
13,3.9601247
14,7.686947
15,6.9487047
16,12.133217
17,7.0145173
18,5.3480124
19,7.1310053
20,4.9237094
21,3.4367108
22,5.9254923
23,6.0772967
24,5.570855
25,7.531185
26,4.598761
27,4.6961927
28,2.5903082
29,8.405209
30,3.5000653
31,4.6834908
32,4.816877
33,4.2412167
34,4.513919
35,13.583192
36,7.736702
37,18.40462
38,4.790017
39,7.063738
40,4.4707737
41,4.054013
42,11.375929
43,6.5759525
44,5.8348885
45,5.5009403
46,2.5451605
47,48.233192
48,7.275779
49,7.1948457
50,3.076584
51,4.7292547
52,7.2715445
53,3.9097433
54,3.5022519
55,3.8684585
56,13.691005
57,7.1312776
58,7.372375
59,19.46904
60,5.369329
61,8.951631
62,4.8941283
63,6.3037167
64,14.682805
65,6.757873
66,6.4464765
67,8.719056
68,6.11383
69,2.4172444
70,5.80096
71,7.1179566
72,9.011692
73,1.898411
74,4.1928787
75,3.4853897
76,7.7515593
77,6.132356
78,4.420636
79,7.908019
80,6.032319
81,5.345166
82,8.848256
83,8.825367
84,2.4188073
85,15.406201
86,21.744854
87,5.740071
88,3.1140645
89,4.0748954
90,15.540945
91,8.490162
92,7.1631265
93,9.841919
94,4.5064397
95,7.0168953
96,7.8075356
97,6.794978
98,3.648377
99,7.8588543
100,6.995512
101,5.1046147
102,3.0129137
103,10.23694
104,16.317905
105,2.7736962
106,7.4657845
107,10.379692
108,4.703688
109,15.800312
110,5.244034
111,8.495379
112,7.8177876
113,4.2362127
114,4.996205
115,6.391494
116,8.687909
117,8.651743
118,13.345662
119,7.369551
120,5.828009
121,2.2927766
122,13.068601
123,11.7955265
124,8.689573
125,5.5497046
126,7.6490116
127,25.945518
128,9.756385
129,4.3527
130,5.7155175
131,3.3780134
132,8.556954
133,6.02968
134,7.82391
135,3.7121572
136,4.9818583
137,8.076536
138,7.33388
139,5.0972066
140,8.68578
141,5.6349926
142,8.160561
143,11.732182
144,4.456012
145,6.278542
146,7.0097785
147,11.95964
148,5.2781844
149,4.595824
150,5.005778
151,4.9784417
152,3.8315835
153,14.386303
154,4.00167
155,5.3663526
156,6.602041
157,26.569195
158,5.0247984
159,5.2142487
160,7.139386
161,13.832718
162,38.828716
163,13.560197
164,7.721326
165,7.19795
166,7.623516
167,8.126017
168,6.445572
169,7.0207677
170,6.195039
171,3.423881
172,5.8012886
173,6.331229
174,7.911006
175,14.815843
176,6.3317666
177,2.837125
178,7.811455
179,4.1375084
180,5.5460916
181,7.2634144
182,5.1778812
183,5.9469695
184,10.203965
185,8.339792
186,1.3663032
187,7.3830256
188,7.863258
189,5.797404
190,9.1898775
191,3.9003193
192,8.031946
193,8.072079
194,4.9244356
195,4.179574
196,6.151446
197,4.464547
198,5.9197936
199,4.8795414
200,4.5230193
201,10.505137
202,5.000287
203,5.373407
204,5.027014
205,1.3487719
206,9.827418
207,4.1812716
208,3.5423849
209,5.431692
210,13.545583
211,8.87158
212,3.358036
213,2.2699056
214,7.1222987
215,11.992999
216,5.3649316
217,9.755193
218,5.432657
219,5.5428243
220,4.785599
221,10.459139
222,7.2486796
223,4.9150743
224,5.363058
225,9.534348
226,4.0157566
227,4.316146
